lease_id,property_id,market,property_class,unit_type,unit_sqft,tenure_months,lease_start_date,current_rent,market_rent,rent_increase_offered_pct,concession_months,maintenance_requests_count,maintenance_avg_response_days,feedback_theme,feedback_sentiment,feedback_text,renewed
L00477,PR014,Phoenix,C,1BR,740.0,1.9,2025-11-05,718.0,645.0,-5.0,2,0,2.25,Cleanliness,negative,Common areas are not kept clean.,1
L00478,PR014,Phoenix,C,1BR,722.0,25.9,2023-11-07,699.0,774.0,10.8,0,2,0.53,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00479,PR014,Phoenix,C,1BR,764.0,6.3,2025-06-24,722.0,778.0,7.8,1,0,2.72,Noise,negative,Noise from neighboring units is a constant issue.,0
L00480,PR014,Phoenix,C,3BR,1426.0,15.1,2024-09-29,1240.0,1181.0,-4.71,0,0,0.63,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00481,PR014,Phoenix,C,2BR,986.0,8.9,2025-04-06,849.0,857.0,0.96,2,4,2.02,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,0
L00482,PR014,Phoenix,C,1BR,765.0,3.1,2025-09-29,606.0,678.0,11.84,0,1,2.13,Lighting,negative,Common area lighting could be improved.,1
L00483,PR014,Phoenix,C,3BR,1331.0,12.9,2024-12-06,1315.0,1462.0,11.24,0,2,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00484,PR014,Phoenix,C,Studio,523.0,1.0,2025-12-02,473.0,514.0,8.69,0,0,2.06,Safety,negative,Parking area doesn't feel very secure at night.,1
L00485,PR014,Phoenix,C,1BR,767.0,7.5,2025-05-20,655.0,676.0,3.12,0,0,4.28,Maintenance,positive,Quick turnaround on my maintenance request.,0
L00486,PR015,Nashville,C,1BR,689.0,23.4,2024-01-21,743.0,775.0,4.25,1,1,2.62,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00487,PR015,Nashville,C,1BR,720.0,23.1,2024-01-30,708.0,771.0,8.98,1,2,2.3,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00488,PR015,Nashville,C,Studio,531.0,2.9,2025-10-04,619.0,701.0,13.39,0,2,1.59,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00489,PR015,Nashville,C,2BR,1053.0,1.6,2025-11-13,1142.0,1228.0,7.6,2,3,4.42,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00490,PR015,Nashville,C,Studio,524.0,17.9,2024-07-07,496.0,519.0,4.52,2,3,1.05,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00491,PR015,Nashville,C,1BR,704.0,2.4,2025-10-21,746.0,794.0,6.31,2,5,1.19,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00492,PR015,Nashville,C,2BR,1061.0,26.6,2023-10-17,1152.0,1181.0,2.53,0,2,2.53,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00493,PR015,Nashville,C,2BR,1089.0,18.1,2024-06-29,1077.0,1122.0,4.18,0,2,1.94,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00494,PR015,Nashville,C,2BR,1029.0,25.8,2023-11-09,1125.0,1178.0,4.72,0,1,1.31,Amenities,negative,Pool area feels outdated and underused.,0
L00495,PR015,Nashville,C,3BR,1464.0,5.0,2025-08-03,1708.0,1709.0,0.07,2,2,2.7,Cleanliness,positive,Property is always clean and well-maintained.,1
L00496,PR015,Nashville,C,Studio,503.0,5.3,2025-07-23,513.0,534.0,4.11,1,4,1.7,Noise,negative,Thin walls make it hard to get any quiet.,1
L00497,PR015,Nashville,C,1BR,802.0,15.6,2024-09-15,872.0,923.0,5.84,0,1,1.69,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00498,PR015,Nashville,C,2BR,1071.0,1.0,2025-12-02,1149.0,1225.0,6.59,1,3,1.97,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00499,PR015,Nashville,C,2BR,995.0,18.2,2024-06-29,1116.0,1185.0,6.19,0,0,0.2,Noise,negative,Thin walls make it hard to get any quiet.,1
L00500,PR015,Nashville,C,3BR,1273.0,25.3,2023-11-25,1341.0,1305.0,-2.7,0,1,0.2,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00501,PR015,Nashville,C,Studio,525.0,7.5,2025-05-18,520.0,573.0,10.15,0,3,2.82,Cleanliness,negative,Common areas are not kept clean.,1
L00502,PR015,Nashville,C,1BR,789.0,20.3,2024-04-25,881.0,967.0,9.73,1,1,1.06,Cleanliness,positive,Property is always clean and well-maintained.,1
L00503,PR015,Nashville,C,1BR,816.0,2.7,2025-10-12,813.0,842.0,3.52,0,3,1.6,Amenities,negative,Gym equipment has been broken for months.,1
L00504,PR015,Nashville,C,2BR,1087.0,5.4,2025-07-20,1277.0,1357.0,6.28,0,1,3.35,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00505,PR015,Nashville,C,2BR,1016.0,51.3,2021-09-26,1114.0,1146.0,2.92,1,2,1.65,Maintenance,negative,Maintenance request took 1 days to get resolved.,1
L00506,PR015,Nashville,C,Studio,527.0,60.1,2021-01-01,539.0,581.0,7.76,0,1,1.53,Noise,negative,Noise from neighboring units is a constant issue.,1
L00507,PR015,Nashville,C,1BR,719.0,10.1,2025-03-02,813.0,812.0,-0.07,1,4,2.63,Amenities,positive,"Love the amenities, especially the fitness center.",0
L00508,PR015,Nashville,C,2BR,1101.0,38.1,2022-10-31,1167.0,1292.0,10.71,0,3,1.14,Maintenance,positive,Quick turnaround on my maintenance request.,0
L00509,PR015,Nashville,C,2BR,1029.0,10.4,2025-02-21,1076.0,1157.0,7.51,2,1,2.94,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00510,PR015,Nashville,C,Studio,466.0,4.8,2025-08-08,473.0,510.0,7.63,0,2,2.61,Noise,negative,Noise from neighboring units is a constant issue.,1
L00511,PR015,Nashville,C,2BR,1151.0,4.3,2025-08-22,1083.0,1120.0,3.47,0,0,3.57,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00512,PR015,Nashville,C,2BR,1068.0,37.1,2022-11-30,1173.0,1137.0,-3.06,2,3,1.05,Cleanliness,positive,Property is always clean and well-maintained.,1
L00513,PR016,Denver,C,1BR,725.0,11.2,2025-01-25,857.0,836.0,-2.42,0,0,1.87,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00514,PR016,Denver,C,2BR,1031.0,14.0,2024-11-02,1224.0,1363.0,11.38,1,0,1.07,Management Responsiveness,positive,Management team is responsive and easy to work with.,0
L00515,PR016,Denver,C,1BR,780.0,4.2,2025-08-28,999.0,1064.0,6.46,0,1,1.45,Management Responsiveness,negative,Management is difficult to reach when issues come up.,0
L00516,PR016,Denver,C,3BR,1358.0,41.6,2022-07-18,1754.0,1804.0,2.85,0,1,2.64,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00517,PR016,Denver,C,3BR,1263.0,2.6,2025-10-14,1500.0,1475.0,-1.69,0,3,0.86,Safety,negative,Parking area doesn't feel very secure at night.,0
L00518,PR016,Denver,C,1BR,783.0,47.2,2022-01-28,1002.0,1000.0,-0.11,0,1,1.98,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00519,PR016,Denver,C,Studio,483.0,1.0,2025-12-02,592.0,654.0,10.51,0,1,2.23,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00520,PR016,Denver,C,2BR,1098.0,9.2,2025-03-28,1322.0,1384.0,4.69,2,2,0.7,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00521,PR016,Denver,C,1BR,719.0,5.7,2025-07-13,910.0,922.0,1.25,0,7,0.58,Noise,negative,Thin walls make it hard to get any quiet.,0
L00522,PR016,Denver,C,Studio,510.0,8.3,2025-04-23,615.0,656.0,6.55,0,1,1.12,Noise,negative,Noise from neighboring units is a constant issue.,1
L00523,PR016,Denver,C,2BR,1107.0,11.8,2025-01-07,1493.0,1492.0,-0.07,0,5,1.15,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00524,PR016,Denver,C,Studio,534.0,8.0,2025-05-03,585.0,652.0,11.5,0,1,0.27,Lighting,negative,Common area lighting could be improved.,1
L00525,PR016,Denver,C,2BR,1152.0,7.5,2025-05-18,1340.0,1484.0,10.76,2,0,0.7,Amenities,negative,Gym equipment has been broken for months.,1
L00526,PR016,Denver,C,1BR,747.0,18.5,2024-06-19,889.0,904.0,1.67,2,3,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00527,PR016,Denver,C,1BR,761.0,16.2,2024-08-27,938.0,946.0,0.86,0,0,1.01,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,1
L00528,PR016,Denver,C,1BR,734.0,25.1,2023-12-01,947.0,861.0,-5.0,1,1,2.24,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00529,PR016,Denver,C,3BR,1362.0,4.0,2025-09-01,1632.0,1577.0,-3.41,0,1,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00530,PR016,Denver,C,2BR,1104.0,13.2,2024-11-27,1211.0,1179.0,-2.7,0,1,0.88,Maintenance,negative,Maintenance team is slow to respond to requests.,1
L00531,PR016,Denver,C,2BR,1075.0,12.3,2024-12-23,1355.0,1418.0,4.68,2,1,3.79,Noise,negative,Noise from neighboring units is a constant issue.,1
L00532,PR016,Denver,C,1BR,682.0,6.5,2025-06-19,856.0,876.0,2.37,2,0,1.32,Cleanliness,positive,Property is always clean and well-maintained.,1
L00533,PR016,Denver,C,1BR,762.0,9.3,2025-03-24,808.0,786.0,-2.73,0,0,2.7,Amenities,positive,"Love the amenities, especially the fitness center.",1
L00534,PR016,Denver,C,1BR,764.0,5.3,2025-07-25,916.0,940.0,2.59,1,2,0.33,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00535,PR016,Denver,C,1BR,724.0,2.1,2025-10-28,786.0,838.0,6.53,0,2,1.79,Cleanliness,negative,Hallways and trash areas need more attention.,0
L00536,PR017,Charlotte,B,2BR,1103.0,25.0,2023-12-03,1581.0,1642.0,3.84,1,0,1.08,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00537,PR017,Charlotte,B,2BR,1068.0,26.6,2023-10-15,1557.0,1543.0,-0.92,0,0,0.2,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,0
L00538,PR017,Charlotte,B,1BR,658.0,7.7,2025-05-12,900.0,949.0,5.43,0,0,0.35,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00539,PR017,Charlotte,B,1BR,743.0,1.0,2025-12-02,999.0,1134.0,13.47,0,0,0.2,Lighting,negative,Common area lighting could be improved.,0
L00540,PR017,Charlotte,B,1BR,715.0,1.0,2025-12-02,976.0,1092.0,11.91,2,1,1.17,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00541,PR017,Charlotte,B,1BR,747.0,10.4,2025-02-20,977.0,947.0,-3.03,0,2,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00542,PR017,Charlotte,B,1BR,749.0,5.9,2025-07-06,1053.0,1019.0,-3.22,2,0,0.2,Safety,negative,Parking area doesn't feel very secure at night.,1
L00543,PR017,Charlotte,B,1BR,764.0,82.0,2019-03-08,944.0,901.0,-4.5,0,0,0.92,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00544,PR017,Charlotte,B,1BR,730.0,20.7,2024-04-12,929.0,913.0,-1.68,1,1,0.2,Amenities,negative,Gym equipment has been broken for months.,1
L00545,PR017,Charlotte,B,1BR,735.0,20.1,2024-05-02,952.0,1002.0,5.26,2,1,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00546,PR017,Charlotte,B,2BR,1118.0,43.5,2022-05-20,1570.0,1589.0,1.22,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00547,PR017,Charlotte,B,Studio,499.0,30.6,2023-06-16,666.0,665.0,-0.19,1,2,0.2,Amenities,negative,Pool area feels outdated and underused.,0
L00548,PR017,Charlotte,B,2BR,981.0,5.4,2025-07-22,1443.0,1575.0,9.2,1,0,0.66,Noise,negative,Noise from neighboring units is a constant issue.,1
L00549,PR017,Charlotte,B,2BR,1088.0,2.5,2025-10-16,1552.0,1655.0,6.65,0,2,0.2,Cleanliness,positive,Property is always clean and well-maintained.,1
L00550,PR017,Charlotte,B,2BR,1138.0,19.2,2024-05-28,1473.0,1406.0,-4.52,0,0,0.2,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00551,PR017,Charlotte,B,2BR,1117.0,6.7,2025-06-13,1577.0,1718.0,8.91,0,0,0.48,Safety,negative,Parking area doesn't feel very secure at night.,0
L00552,PR017,Charlotte,B,1BR,757.0,9.0,2025-04-04,1004.0,1069.0,6.53,0,1,0.2,Maintenance,positive,Quick turnaround on my maintenance request.,1
L00553,PR017,Charlotte,B,1BR,797.0,13.9,2024-11-04,1115.0,1189.0,6.64,0,0,2.47,Safety,positive,"Always feel safe on the property, good lighting and gated access.",0
L00554,PR017,Charlotte,B,3BR,1423.0,33.4,2023-03-24,2034.0,2058.0,1.15,1,1,2.31,Safety,negative,Parking area doesn't feel very secure at night.,1
L00555,PR017,Charlotte,B,2BR,1062.0,7.6,2025-05-15,1541.0,1588.0,3.06,0,1,0.2,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00556,PR017,Charlotte,B,3BR,1367.0,21.4,2024-03-22,1881.0,1771.0,-5.0,0,1,1.04,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00557,PR017,Charlotte,B,2BR,1096.0,4.4,2025-08-22,1633.0,1769.0,8.33,0,1,1.23,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00558,PR017,Charlotte,B,1BR,747.0,16.8,2024-08-10,1042.0,1032.0,-0.99,0,0,0.2,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00559,PR017,Charlotte,B,Studio,549.0,1.0,2025-12-02,753.0,751.0,-0.35,0,0,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00560,PR017,Charlotte,B,2BR,1072.0,28.7,2023-08-12,1431.0,1425.0,-0.42,2,0,0.47,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00561,PR017,Charlotte,B,1BR,731.0,1.0,2025-12-02,957.0,1081.0,13.0,0,0,0.31,Lighting,negative,Common area lighting could be improved.,1
L00562,PR017,Charlotte,B,1BR,653.0,17.5,2024-07-20,910.0,916.0,0.66,0,2,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00563,PR017,Charlotte,B,2BR,1037.0,1.0,2025-12-02,1419.0,1542.0,8.71,1,1,0.92,Cleanliness,positive,Property is always clean and well-maintained.,1
L00564,PR017,Charlotte,B,1BR,701.0,4.3,2025-08-23,968.0,1005.0,3.88,0,1,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00565,PR017,Charlotte,B,1BR,748.0,9.6,2025-03-15,1047.0,1046.0,-0.15,1,0,0.2,Management Responsiveness,negative,Hard to get a response from the leasing office.,1
L00566,PR017,Charlotte,B,2BR,1012.0,7.6,2025-05-15,1398.0,1383.0,-1.05,2,0,0.59,Amenities,negative,Gym equipment has been broken for months.,0
L00567,PR017,Charlotte,B,2BR,1113.0,3.0,2025-10-03,1696.0,1711.0,0.86,0,0,0.87,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00568,PR017,Charlotte,B,1BR,792.0,5.7,2025-07-13,1042.0,1080.0,3.63,2,0,0.2,Management Responsiveness,negative,Management is difficult to reach when issues come up.,1
L00569,PR018,Nashville,A,1BR,732.0,4.8,2025-08-07,1243.0,1317.0,5.92,1,4,2.8,Lighting,negative,Common area lighting could be improved.,0
L00570,PR018,Nashville,A,1BR,672.0,22.4,2024-02-20,1220.0,1315.0,7.82,1,2,1.3,Noise,negative,Thin walls make it hard to get any quiet.,0
L00571,PR018,Nashville,A,1BR,775.0,21.4,2024-03-22,1257.0,1223.0,-2.67,1,3,4.09,Amenities,negative,Pool area feels outdated and underused.,1
L00572,PR018,Nashville,A,2BR,976.0,6.1,2025-07-01,1718.0,1759.0,2.42,0,1,0.2,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00573,PR018,Nashville,A,1BR,699.0,5.0,2025-08-03,1286.0,1433.0,11.46,0,0,1.99,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00574,PR018,Nashville,A,3BR,1323.0,11.5,2025-01-17,2446.0,2624.0,7.3,2,1,0.67,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00575,PR018,Nashville,A,2BR,1014.0,1.0,2025-12-02,1876.0,1993.0,6.23,0,0,1.14,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",0
L00576,PR018,Nashville,A,1BR,762.0,1.2,2025-11-26,1430.0,1558.0,8.95,2,2,0.2,Maintenance,negative,Maintenance request took 1 days to get resolved.,0
L00577,PR018,Nashville,A,1BR,739.0,1.9,2025-11-05,1287.0,1455.0,13.02,2,2,2.25,Safety,negative,"Front gate has been broken, security is a concern.",0
L00578,PR018,Nashville,A,1BR,779.0,2.9,2025-10-06,1437.0,1496.0,4.09,1,3,1.32,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00579,PR018,Nashville,A,1BR,690.0,10.0,2025-03-02,1373.0,1400.0,1.96,0,0,2.45,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00580,PR018,Nashville,A,2BR,1044.0,68.0,2020-05-05,1817.0,1979.0,8.94,1,4,1.54,Safety,negative,Parking area doesn't feel very secure at night.,1
L00581,PR018,Nashville,A,2BR,1080.0,14.8,2024-10-09,2094.0,2158.0,3.06,0,1,0.2,Noise,negative,Noise from neighboring units is a constant issue.,1
L00582,PR018,Nashville,A,Studio,521.0,1.0,2025-12-02,982.0,976.0,-0.64,2,1,2.46,Cleanliness,positive,Property is always clean and well-maintained.,1
L00583,PR018,Nashville,A,2BR,1117.0,10.4,2025-02-18,1968.0,1994.0,1.3,0,1,0.2,Maintenance,negative,Maintenance request took 1 days to get resolved.,1
L00584,PR018,Nashville,A,Studio,496.0,9.6,2025-03-15,878.0,927.0,5.56,2,0,0.2,Lighting,negative,Parking lot lighting is poor at night.,0
L00585,PR018,Nashville,A,2BR,1055.0,2.2,2025-10-27,1901.0,1935.0,1.75,2,1,0.45,Noise,positive,"Building is quiet, never had a noise complaint.",0
L00586,PR018,Nashville,A,2BR,1107.0,35.4,2023-01-21,2080.0,2124.0,2.13,1,4,0.46,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00587,PR018,Nashville,A,1BR,668.0,8.1,2025-04-29,1224.0,1210.0,-1.14,0,2,2.76,Safety,positive,"Always feel safe on the property, good lighting and gated access.",1
L00588,PR019,Nashville,B,1BR,773.0,31.3,2023-05-26,1109.0,1229.0,10.86,0,1,3.4,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00589,PR019,Nashville,B,2BR,1020.0,17.8,2024-07-10,1521.0,1708.0,12.24,0,3,1.77,Amenities,positive,Amenity spaces are a great value for the rent.,1
L00590,PR019,Nashville,B,2BR,1038.0,12.3,2024-12-23,1448.0,1669.0,15.25,0,3,3.61,Safety,negative,Parking area doesn't feel very secure at night.,0
L00591,PR019,Nashville,B,1BR,714.0,16.4,2024-08-22,1026.0,1126.0,9.74,1,3,1.12,Cleanliness,negative,Hallways and trash areas need more attention.,1
L00592,PR019,Nashville,B,Studio,524.0,39.2,2022-09-28,768.0,784.0,2.02,0,3,1.6,Lighting,positive,"Well-lit throughout, common areas and parking included.",1
L00593,PR019,Nashville,B,2BR,1069.0,4.0,2025-09-01,1430.0,1458.0,1.94,0,1,2.85,Maintenance,positive,"Maintenance fixed my issue the same day, very responsive.",1
L00594,PR019,Nashville,B,2BR,1107.0,10.7,2025-02-10,1610.0,1636.0,1.66,2,2,2.8,Cleanliness,negative,Hallways and trash areas need more attention.,1
L00595,PR019,Nashville,B,1BR,749.0,16.4,2024-08-22,899.0,1024.0,13.93,0,2,2.68,Safety,negative,Parking area doesn't feel very secure at night.,0
L00596,PR019,Nashville,B,2BR,998.0,15.9,2024-09-05,1376.0,1423.0,3.42,0,1,2.21,Cleanliness,negative,Common areas are not kept clean.,1
L00597,PR019,Nashville,B,2BR,1095.0,4.1,2025-08-31,1617.0,1784.0,10.35,0,1,1.06,Amenities,positive,"Love the amenities, especially the fitness center.",0
L00598,PR019,Nashville,B,1BR,684.0,12.4,2024-12-21,1044.0,1148.0,9.96,0,2,1.43,Noise,negative,Noise from neighboring units is a constant issue.,0
L00599,PR019,Nashville,B,1BR,717.0,22.2,2024-02-25,1054.0,1106.0,4.95,1,2,3.25,Cleanliness,positive,Property is always clean and well-maintained.,1
L00600,PR019,Nashville,B,1BR,736.0,9.0,2025-04-02,965.0,934.0,-3.26,2,3,2.9,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00601,PR019,Nashville,B,2BR,1057.0,22.1,2024-03-02,1605.0,1661.0,3.53,0,5,0.79,Noise,negative,Noise from neighboring units is a constant issue.,1
L00602,PR019,Nashville,B,3BR,1239.0,6.2,2025-06-26,1650.0,1729.0,4.73,0,2,2.99,Safety,negative,Parking area doesn't feel very secure at night.,1
L00603,PR020,Phoenix,B,1BR,741.0,14.0,2024-11-01,1266.0,1371.0,8.27,1,1,0.47,Amenities,negative,Pool area feels outdated and underused.,0
L00604,PR020,Phoenix,B,1BR,667.0,27.8,2023-09-09,1060.0,1014.0,-4.37,0,1,0.31,Noise,positive,"Building is quiet, never had a noise complaint.",1
L00605,PR020,Phoenix,B,2BR,1034.0,1.2,2025-11-27,1632.0,1601.0,-1.89,2,0,0.49,Lighting,negative,Parking lot lighting is poor at night.,0
L00606,PR020,Phoenix,B,2BR,1061.0,21.1,2024-04-01,1761.0,1977.0,12.26,0,0,0.86,Lighting,positive,"Well-lit throughout, common areas and parking included.",0
L00607,PR020,Phoenix,B,1BR,757.0,9.5,2025-03-18,1264.0,1302.0,2.98,0,0,1.52,Safety,negative,"Front gate has been broken, security is a concern.",0
L00608,PR020,Phoenix,B,1BR,797.0,11.6,2025-01-13,1309.0,1317.0,0.6,0,2,0.71,Maintenance,negative,Still waiting on a repair I submitted weeks ago.,0
L00609,PR020,Phoenix,B,1BR,826.0,14.9,2024-10-07,1416.0,1550.0,9.51,2,0,0.2,Amenities,negative,Pool area feels outdated and underused.,0
L00610,PR020,Phoenix,B,2BR,1095.0,35.8,2023-01-08,1795.0,1976.0,10.09,0,0,0.99,Maintenance,negative,Maintenance request took 1 days to get resolved.,0
L00611,PR020,Phoenix,B,1BR,758.0,1.0,2025-12-02,1308.0,1332.0,1.83,1,0,0.2,Management Responsiveness,positive,Management team is responsive and easy to work with.,1
L00612,PR020,Phoenix,B,2BR,1054.0,1.0,2025-12-02,1735.0,1829.0,5.39,0,0,2.51,Amenities,negative,Pool area feels outdated and underused.,0
L00613,PR020,Phoenix,B,1BR,686.0,2.7,2025-10-10,1210.0,1267.0,4.68,2,1,0.71,Amenities,negative,Pool area feels outdated and underused.,0
